"ID","Survey_year","Weight","Age","Gender","TRACE","Region","Family_type","Parents_college","Poverty","Language_home","SNAP","TANF","SSI","Repeated_grade","Suspended_expelled","Gifted_class","Cares_about_school","Does_homework","Sports","Clubs","Lessons","After_school_program","Religion_event","Any_extracurricular"
"2018_3841847294818_403_2021",2021,2966.0139298,17,"Female",6,3,2,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,NA,5,0
"2018_3841847294818_404_2021",2021,2132.0080107,15,"Female",6,3,2,1,0,"English only",0,0,0,0,0,0,3,3,0,0,0,NA,5,0
"2018_3841855283218_103_2021",2021,6508.2409426,13,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,1,1,1,0,5,1
"2018_3841855283218_104_2021",2021,6665.7786874,9,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,1,1,1,0,5,1
"2018_3841855283218_105_2021",2021,7000.7870163,7,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,1,1,1,0,5,1
"2018_3841855550218_103_2021",2021,6093.0113431,12,"Male",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,0,4,1
"2018_3841859731118_103_2021",2021,5016.1554837,8,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,1,1,1,0,4,1
"2018_3841859781118_104_2021",2021,7653.5879113,17,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,2,1,1,1,1,NA,5,1
"2018_3841860453818_103_2021",2021,11439.812375,7,"Female",2,3,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,1,0
"2018_3841861064318_103_2021",2021,5583.7378011,14,"Female",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,0,1,1
"2018_3841861064318_104_2021",2021,5814.0843444,9,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,2,2,1,0,0,0,1,1
"2018_3841862518018_104_2021",2021,6344.4042021,13,"Female",1,3,1,1,0,"English only",0,0,0,0,0,1,2,2,1,1,0,0,1,1
"2018_3841868426718_103_2021",2021,8688.1131719,16,"Female",2,3,1,1,0,"English only",0,0,0,0,0,0,1,2,0,1,0,NA,1,1
"2018_3841868426718_104_2021",2021,11122.630552,16,"Male",2,3,1,1,0,"English only",0,0,0,0,0,0,1,2,0,1,0,NA,1,1
"2018_3841868496718_104_2021",2021,6161.1440788,11,"Male",1,NA,1,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018_3841872681118_405_2021",2021,1081.2729287,15,"Male",1,3,1,0,0,"English only",1,0,0,0,0,0,2,2,0,0,0,NA,4,0
"2018_3841872681118_406_2021",2021,1102.5604797,7,"Male",1,3,1,0,0,"English only",1,0,0,0,0,0,1,1,0,0,0,0,4,0
"2018_3841881052218_104_2021",2021,4396.405699,6,"Male",1,3,2,1,1,"English only",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2018_3841881452218_103_2021",2021,4540.960432,9,"Male",4,3,1,1,0,"English only",0,0,0,1,0,0,1,2,0,0,0,0,1,0
"2018_3841881662618_103_2021",2021,9044.309037,6,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,3,4,1,0,0,0,1,1
"2018_3841881669918_105_2021",2021,5331.7900005,13,"Male",1,3,1,1,0,"Other language",0,0,0,0,0,1,1,1,1,0,0,0,1,1
"2018_3841881684818_103_2021",2021,4362.868566,14,"Female",6,3,1,1,0,"English only",0,0,0,0,0,1,2,3,0,0,0,0,1,0
"2018_3841881684818_104_2021",2021,3893.5656484,10,"Female",6,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,0,1,0,1,1
"2018_3841882477718_103_2021",2021,6887.6866323,16,"Female",1,3,2,1,0,"English only",0,0,0,0,0,1,4,3,1,0,0,NA,1,1
"2018_3841882477718_104_2021",2021,6438.5998747,14,"Female",1,3,2,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,0,1,1
"2018_3841884926718_104_2021",2021,7452.8346878,10,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,1,0
"2018_3841884969118_103_2021",2021,2763.4090018,12,"Male",6,3,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,5,0
"2018_3841884969118_104_2021",2021,3155.4515543,10,"Male",6,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,5,0
"2018_3841884969118_105_2021",2021,4511.5558049,17,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,NA,5,0
"2018_3841886007018_104_2021",2021,4160.4281782,17,"Male",1,3,1,0,0,"English only",0,0,0,1,0,0,1,1,0,1,0,NA,4,1
"2018_3841894584818_102_2021",2021,2600.8964682,12,"Female",6,3,2,1,1,"English only",0,0,0,0,0,1,2,2,1,1,0,0,5,1
"2018_3841896750218_103_2021",2021,9858.2313631,13,"Female",1,NA,2,0,1,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018_3841896750218_104_2021",2021,10112.808537,12,"Female",1,NA,2,0,1,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018_3841896750218_401_2021",2021,9858.2313631,13,"Female",1,3,2,0,1,"English only",0,0,0,1,0,0,3,1,0,1,1,0,4,1
"2018_3841896750218_402_2021",2021,10112.808537,12,"Female",1,3,2,0,1,"English only",0,0,0,1,0,0,1,1,0,1,1,0,4,1
"2018_3841896785118_104_2021",2021,4747.4331775,6,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,1,0
"2018_3841899547018_103_2021",2021,7011.43245,8,"Female",1,3,1,0,0,"Other language",1,0,0,1,0,0,3,3,0,0,0,0,4,0
"2018_3855204362118_104_2021",2021,5205.707327,12,"Female",1,3,2,1,0,"English only",0,0,0,0,0,1,2,1,0,0,1,0,1,1
"2018_3855204362118_105_2021",2021,5413.0031955,8,"Male",1,3,2,1,0,"English only",0,0,0,0,1,0,4,3,0,0,0,0,1,0
"2018_3855204381418_104_2021",2021,6594.3287282,15,"Female",4,3,1,1,0,"Other language",0,0,0,0,0,1,1,1,0,0,1,NA,1,1
"2018_3855260444718_403_2021",2021,2048.6718966,13,"Female",1,3,2,1,0,"English only",0,0,0,0,0,0,2,2,0,0,0,0,2,0
"2018_3855260444718_404_2021",2021,2158.9828775,10,"Female",1,3,2,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,2,0
"2018_3855541890118_103_2021",2021,4651.8690113,14,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2018_3855541890118_104_2021",2021,4590.5874038,12,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,0,1,1
"2018_3861027433818_105_2021",2021,8825.0373133,10,"Female",1,3,1,0,0,"Other language",1,0,0,0,0,0,1,1,0,1,0,0,1,1
"2018_3861086056118_103_2021",2021,8193.180002,7,"Female",2,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,1,0,0,1,1
"2018_3881604988718_103_2021",2021,7122.6337393,6,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2018_3881613536618_102_2021",2021,6548.5787708,6,"Female",2,3,2,0,1,"English only",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2018_3881613547018_103_2021",2021,2009.2988622,16,"Male",1,3,1,1,0,"English only",0,0,0,0,0,1,1,2,1,1,0,NA,4,1
"2018_3881613547018_104_2021",2021,3165.1861382,13,"Female",1,3,1,1,0,"English only",0,0,0,0,0,1,1,2,1,1,1,0,4,1
"2018_3881641517318_103_2021",2021,2572.1774944,17,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,NA,1,0
"2018_3881641517318_104_2021",2021,2572.1774944,16,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,1,2,0,0,0,NA,1,0
"2018_3881641517318_105_2021",2021,2921.7169889,8,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,2,2,0,0,0,0,1,0
"2018_3881641523318_103_2021",2021,4418.1395318,14,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,0,1,1
"2018_3881641523318_104_2021",2021,4470.3377443,11,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,2,3,1,0,0,0,1,1
"2018_3881641523318_105_2021",2021,4600.4015227,9,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,2,2,1,0,1,0,1,1
"2018_3881659767618_103_2021",2021,5590.3099911,15,"Male",1,4,2,0,1,"Other language",0,0,0,0,0,0,3,3,0,0,0,NA,4,0
"2018_3881659767618_104_2021",2021,5424.8235344,12,"Female",1,4,2,0,1,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,4,0
"2018_3881666255218_102_2021",2021,5143.0024912,7,"Male",2,3,2,0,1,"English only",1,0,0,0,0,0,1,1,0,0,0,0,4,0
"2018_3881666275118_104_2021",2021,5048.9774093,11,"Male",2,3,1,1,0,"English only",0,0,0,0,0,1,2,2,1,0,0,0,2,1
"2018_3886002142618_103_2021",2021,15086.009257,12,"Male",2,3,1,1,0,"English only",0,0,0,0,0,0,3,3,0,0,0,0,1,0
"2018_3886002142618_104_2021",2021,14044.458962,10,"Male",2,3,1,1,0,"English only",0,0,0,0,0,1,3,3,0,0,0,0,1,0
"2018_3886002142618_105_2021",2021,14093.651631,9,"Female",2,3,1,1,0,"English only",0,0,0,0,0,0,1,4,0,1,1,0,1,1
"2018_3886003702018_102_2021",2021,6688.9996603,10,"Male",1,2,2,0,1,"Other language",1,0,0,0,0,0,1,1,0,0,0,0,1,0
"2018_3886003734318_103_2021",2021,11268.036963,9,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,0,3,1
"2018_3886004388418_103_2021",2021,6307.9910736,13,"Female",1,3,1,0,0,"English only",0,0,0,0,0,1,1,1,0,0,1,0,2,1
"2018_3886004388418_104_2021",2021,6224.892467,11,"Male",1,3,1,0,0,"English only",0,0,0,0,0,0,1,1,0,0,1,0,2,1
"2018_3886004612718_102_2021",2021,4307.6606236,15,"Male",1,3,2,NA,1,"English only",1,1,0,0,1,0,2,1,1,0,0,NA,4,1
"2018_3886004612718_103_2021",2021,3973.5468036,14,"Male",1,3,2,NA,1,"English only",1,1,0,1,1,0,2,1,0,0,0,0,4,0
"2018_3886004612718_105_2021",2021,5198.3708809,13,"Female",1,3,2,NA,1,"English only",1,1,0,0,0,0,2,1,0,0,0,0,4,0
"2018_3886004665018_103_2021",2021,5546.3772951,7,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,4,3,0,0,0,0,1,0
"2018_3886004695718_302_2021",2021,2505.1473394,13,"Male",6,3,1,1,0,"English only",0,0,0,0,0,1,2,1,1,1,0,0,5,1
"2018_3886004900318_103_2021",2021,3861.6802632,13,"Female",1,3,2,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,1,2,1
"2018_3886004910818_401_2021",2021,2056.9314424,9,"Male",1,3,3,0,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2018_3886004928518_104_2021",2021,2589.5340351,17,"Male",1,3,1,NA,0,"English only",0,0,1,0,0,0,2,2,0,0,0,NA,1,0
"2018_3886004928518_105_2021",2021,3295.1696639,16,"Male",1,3,1,NA,0,"English only",0,0,0,1,0,0,2,2,1,0,0,NA,1,1
"2018_3886004931618_104_2021",2021,5005.8834479,6,"Male",1,4,1,0,0,"English only",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2018_3886004994618_103_2021",2021,4923.6713954,7,"Female",1,4,1,1,0,"English only",1,0,0,0,0,0,1,1,0,0,1,0,4,1
"2018_3886005731618_103_2021",2021,6985.3386295,17,"Male",1,4,1,1,0,"English only",0,0,0,0,0,1,2,1,1,1,1,NA,4,1
"2018_3886005731618_104_2021",2021,6473.5033205,15,"Male",1,4,1,1,0,"English only",0,0,0,0,0,1,2,1,1,1,1,NA,4,1
"2018_3886005731618_105_2021",2021,6042.5002866,11,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,1,1,1,0,4,1
"2018_3886005744418_103_2021",2021,4005.921117,11,"Female",1,3,2,0,1,"English only",1,0,0,1,0,0,1,1,0,0,0,0,4,0
"2018_3886005744418_104_2021",2021,3861.0179047,13,"Male",1,3,2,0,1,"English only",1,0,0,1,0,0,1,1,0,0,0,0,4,0
"2018_3886005744418_105_2021",2021,4687.6352717,8,"Female",1,3,2,0,1,"English only",1,0,0,0,0,0,1,1,0,0,0,0,4,0
"2018_3886005766018_103_2021",2021,5189.7769874,14,"Male",1,4,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,0,1,1
"2018_3886005766018_104_2021",2021,5251.5698708,12,"Female",1,4,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,1,0,1,1
"2018_3886005766018_105_2021",2021,5395.0212254,10,"Female",1,4,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,1,0,1,1
"2018_3886007313818_105_2021",2021,5758.2913448,12,"Male",1,3,2,0,0,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2018_3886007313818_106_2021",2021,6377.5708391,7,"Male",1,3,2,0,0,"Other language",0,0,0,0,0,0,1,3,0,0,0,0,1,0
"2018_3886007375318_103_2021",2021,3201.1133666,12,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,1,0,4,1
"2018_3886007375318_104_2021",2021,3705.3292737,7,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,1,4,1
"2018_3886008623318_103_2021",2021,3598.1938367,13,"Female",1,4,2,1,0,"English only",0,0,0,0,0,0,4,3,0,1,0,0,1,1
"2018_3886008675518_103_2021",2021,3157.3969504,12,"Male",1,4,1,1,0,"English only",0,0,0,0,0,1,1,1,0,0,0,0,1,0
"2018_3886008675518_104_2021",2021,3361.6186773,9,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2018_3886008675518_105_2021",2021,3412.8697655,8,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,3,1,0,0,0,0,1,0
"2018_3886008683018_104_2021",2021,7558.3289666,15,"Female",2,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,NA,1,0
"2018_3886008683218_103_2021",2021,6132.1664539,13,"Female",1,3,3,0,1,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,4,0
"2018_3886009299518_103_2021",2021,7348.5822985,8,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,2,1,1,0,1,0,1,1
"2018_3886011425318_102_2021",2021,7065.1537682,17,"Male",1,3,2,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,NA,2,1
"2018_3886011425318_103_2021",2021,9243.838533,15,"Female",1,3,2,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,NA,2,1
"2018_3886011431118_102_2021",2021,1886.9755049,6,"Female",7,2,3,0,1,"English only",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2018_3886012110818_102_2021",2021,5135.1032069,15,"Female",2,3,2,0,1,"English only",1,0,0,0,1,1,1,1,1,0,0,NA,4,1
"2018_3886012112518_102_2021",2021,3572.6519404,15,"Male",2,3,2,1,0,"English only",0,0,0,0,1,0,2,2,0,0,0,NA,3,0
"2018_3886012112518_103_2021",2021,4108.4817198,13,"Female",2,3,2,1,0,"English only",0,0,0,0,0,1,2,2,0,0,0,1,3,1
"2018_3886012117918_104_2021",2021,4727.5041392,10,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,0,3,1
"2018_3886013512518_403_2021",2021,990.87013904,7,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,2,2,0,0,0,0,4,0
"2018_3886013517918_302_2021",2021,1896.8989074,17,"Male",2,3,2,1,1,"English only",1,0,0,0,0,0,2,2,0,0,0,NA,3,0
"2018_3886013517918_303_2021",2021,2797.984313,14,"Female",2,3,2,1,1,"English only",1,0,0,0,0,0,1,1,0,0,0,0,3,0
"2018_3886013636618_102_2021",2021,9552.6099872,14,"Female",1,3,2,0,0,"English only",1,0,0,1,1,1,3,2,0,0,0,0,4,0
"2018_3886013636618_103_2021",2021,7759.2717745,9,"Male",1,3,2,0,0,"English only",1,0,0,0,0,0,2,1,0,1,0,0,4,1
"2018_3886019904918_103_2021",2021,9810.7204864,10,"Male",1,3,1,1,0,"Other language",0,0,0,0,0,0,2,2,0,0,0,0,1,0
"2018_3886019923318_404_2021",2021,1677.5959285,10,"Female",1,4,NA,NA,NA,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,2,0
"2018_3886019929418_302_2021",2021,1904.6108223,12,"Female",1,4,2,1,1,"English only",0,0,0,0,0,0,1,1,0,0,0,0,3,0
"2018_3886019929418_303_2021",2021,2000.1088934,9,"Male",1,4,2,1,1,"English only",0,0,0,0,0,0,1,1,1,0,0,0,3,1
"2018_3886019929418_304_2021",2021,2080.6356465,7,"Male",1,4,2,1,1,"English only",0,0,0,0,0,0,1,1,0,0,0,0,3,0
"2018_3886019945118_104_2021",2021,3375.6098808,13,"Male",7,3,1,1,0,"English only",0,0,0,0,0,1,1,1,1,1,1,0,4,1
"2018_3886019994418_103_2021",2021,8437.7659745,17,"Male",1,4,1,0,0,"Other language",0,0,0,0,0,1,1,2,1,0,0,NA,4,1
"2018_3886019994418_104_2021",2021,6850.750333,16,"Male",1,4,1,0,0,"Other language",0,0,0,0,0,0,1,2,1,0,0,NA,4,1
"2018_3886019994418_105_2021",2021,7715.26331,10,"Male",1,4,1,0,0,"Other language",0,0,0,0,0,0,1,1,1,0,0,0,4,1
"2018_3886020914918_102_2021",2021,3990.972413,6,"Male",1,4,2,0,0,"English only",0,0,0,0,0,0,3,1,0,0,0,0,1,0
"2018_3886020976518_103_2021",2021,10710.363351,9,"Male",1,3,2,0,0,"English only",1,0,0,0,0,0,3,3,0,0,0,0,2,0
"2018_3886020976518_401_2021",2021,15201.608797,13,"Female",1,3,2,0,0,"English only",1,0,0,0,0,0,2,2,0,0,0,0,2,0
"2018_3886028506118_103_2021",2021,5209.2840615,16,"Male",1,3,1,1,0,"English only",0,0,0,0,1,0,1,2,1,0,0,NA,4,1
"2018_3886028519518_103_2021",2021,3710.4864426,13,"Male",1,3,1,NA,0,"English only",0,0,0,0,0,0,2,2,0,0,0,0,2,0
"2018_3886028529118_103_2021",2021,4977.1446768,16,"Female",1,4,1,1,0,"English only",0,0,0,0,0,1,1,2,0,0,1,NA,1,1
"2018_3886028529118_104_2021",2021,4772.7765318,13,"Female",1,4,1,1,0,"English only",0,0,0,0,0,1,1,2,0,0,1,0,1,1
"2018_3886030219618_103_2021",2021,10568.95078,13,"Male",4,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,1,0,0,1,1
"2018_3886032001818_103_2021",2021,6490.3830243,6,"Female",1,3,1,1,1,"English only",0,0,0,0,0,0,1,1,0,0,0,0,3,0
"2018_3886032354518_103_2021",2021,5512.3863803,12,"Female",1,4,1,0,0,"Other language",0,0,0,0,0,0,2,1,0,0,1,0,1,1
"2018_3886033403318_105_2021",2021,6889.83669,16,"Female",1,3,1,NA,0,"English only",0,0,0,0,0,0,1,1,1,0,0,NA,2,1
"2018_3886038262618_103_2021",2021,5888.5207243,13,"Female",1,3,2,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2018_3886040615818_103_2021",2021,3379.9123424,11,"Female",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,1,1,0,4,1
"2018_3886040615818_104_2021",2021,3430.7491909,9,"Female",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,1,1,0,4,1
"2018_3886040615818_105_2021",2021,3630.567861,6,"Female",1,3,1,1,0,"English only",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2018_3886040653618_105_2021",2021,5658.4977542,15,"Male",1,3,1,0,0,"English only",0,0,0,0,0,0,3,3,0,0,1,NA,1,1
"2018_3886040684918_103_2021",2021,5681.3445097,6,"Male",1,3,2,1,0,"English only",0,0,0,0,0,1,1,1,0,0,0,0,2,0
"2018_3886040881118_103_2021",2021,26130.151045,15,"Male",2,3,2,0,0,"Other language",0,0,0,0,0,0,2,1,1,0,0,NA,1,1
"2018_3886041588418_103_2021",2021,9999.6971035,17,"Female",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,NA,1,1
"2018_3886041588418_104_2021",2021,6801.4553036,14,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,3,3,1,0,0,0,1,1
"2018_3886041588418_105_2021",2021,7056.7125301,12,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,0,1,1
"2018_3886041588418_106_2021",2021,7162.8516808,9,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,2,3,1,0,0,0,1,1
"2018_3886041589418_103_2021",2021,13538.850032,17,"Female",1,4,1,0,0,"English only",0,0,0,0,0,0,2,3,0,1,0,NA,1,1
"2018_3886043804918_103_2021",2021,12037.472254,11,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,2,2,0,0,0,0,4,0
"2018_3886043804918_104_2021",2021,10153.043203,6,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,4,3,0,0,0,0,4,0
"2018_3886043811018_103_2021",2021,16196.531857,11,"Male",2,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,0,1,0,3,1
"2018_3886043811018_104_2021",2021,15131.124059,9,"Female",2,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,0,1,0,3,1
"2018_3886043875318_105_2021",2021,9306.3186753,16,"Female",1,4,1,1,0,"English only",0,0,0,0,0,1,1,2,1,0,0,NA,1,1
"2018_3886043875318_106_2021",2021,5863.9036396,14,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,1,2,1,0,0,0,1,1
"2018_3886043895018_103_2021",2021,7077.2773944,17,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,1,1,0,NA,1,1
"2018_3886043895018_104_2021",2021,5364.9225661,13,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,2,2,0,0,0,0,1,0
"2018_3886043895018_105_2021",2021,5838.5793199,6,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,1,2,0,0,0,0,1,0
"2018_3886047217318_103_2021",2021,6627.9333828,7,"Male",8,4,1,1,0,"Other language",0,0,0,0,0,1,1,1,0,0,0,0,1,0
"2018_3886047281118_103_2021",2021,7737.8984442,9,"Male",1,3,2,1,1,"English only",1,0,1,0,0,0,4,1,0,0,0,0,1,0
"2018_3886049475518_102_2021",2021,6088.2359901,17,"Male",1,4,2,0,1,"English only",1,0,0,0,1,0,3,2,0,0,0,NA,3,0
"2018_3886050018918_103_2021",2021,11383.258014,15,"Female",2,3,2,1,0,"English only",0,0,0,0,0,1,1,1,1,0,1,NA,4,1
"2018_3886050055218_105_2021",2021,5060.8674301,12,"Male",1,NA,1,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018_3886050120718_102_2021",2021,4302.823191,11,"Male",1,4,2,1,0,"English only",1,0,0,0,0,0,2,2,0,0,0,0,1,0
"2018_3886050128318_103_2021",2021,3401.7100557,13,"Female",1,4,2,1,1,"English only",1,0,0,0,0,0,1,1,0,0,1,0,1,1
"2018_3886050128318_104_2021",2021,3848.6945117,6,"Male",1,4,2,1,1,"English only",1,0,0,0,0,0,4,4,0,0,1,0,1,1
"2018_3886050128318_105_2021",2021,3978.4788966,6,"Female",1,4,2,1,1,"English only",1,0,0,0,0,0,1,1,0,0,1,0,1,1
"2018_3886052716118_103_2021",2021,4326.713875,13,"Female",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,0,1,0,4,1
"2018_3886052716118_104_2021",2021,3300.9415194,11,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,1,0,0,4,1
"2018_3886052717718_102_2021",2021,8823.9942245,13,"Female",1,3,3,0,0,"English only",0,0,0,0,0,1,1,1,0,1,1,0,4,1
"2018_3886052728518_402_2021",2021,3993.7721866,8,"Male",2,3,2,0,1,"English only",1,0,0,0,0,0,1,3,0,0,0,0,1,0
"2018_3886052768818_103_2021",2021,8059.5515039,17,"Female",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,1,0,NA,4,1
"2018_3886052768818_104_2021",2021,11340.133539,15,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,3,2,0,0,1,NA,4,1
"2018_3886052768818_105_2021",2021,10874.492653,12,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,1,0,4,1
"2018_3886053375318_103_2021",2021,3882.6561166,8,"Male",1,4,NA,NA,NA,"English only",1,0,0,0,0,0,2,2,0,0,0,0,1,0
"2018_3886053375318_401_2021",2021,3786.0181016,11,"Female",1,4,NA,NA,NA,"English only",1,0,0,0,0,0,2,2,0,0,0,0,1,0
"2018_3886055577018_102_2021",2021,13385.045707,7,"Male",1,3,2,1,0,"English only",0,0,0,0,0,0,3,1,0,0,0,0,1,0
"2018_3886059722918_103_2021",2021,4305.4626356,7,"Female",1,2,1,1,0,"English only",0,0,0,0,0,0,2,2,1,1,1,1,4,1
"2018_3886059753618_202_2021",2021,2608.6684974,11,"Female",6,3,3,NA,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2018_3886059753918_104_2021",2021,7844.3244891,12,"Male",2,3,2,1,0,"English only",1,0,1,0,0,0,1,1,1,0,0,0,5,1
"2018_3886059785118_103_2021",2021,7101.2189188,14,"Female",1,3,1,0,0,"Other language",0,0,0,0,0,1,1,1,1,1,1,0,3,1
"2018_3886060434618_103_2021",2021,4684.1038181,15,"Female",1,2,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,NA,5,1
"2018_3886060434618_104_2021",2021,5514.0516301,13,"Male",1,2,1,1,0,"English only",0,0,0,0,0,0,1,2,1,0,0,0,5,1
"2018_3886060447518_104_2021",2021,8899.4548532,16,"Male",1,3,1,1,1,"English only",0,0,0,0,0,0,2,3,1,0,0,NA,1,1
"2018_3886060481418_103_2021",2021,6505.9613365,16,"Female",6,3,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,NA,1,1
"2018_3886060485718_103_2021",2021,2524.6302881,10,"Female",4,2,1,0,0,"Other language",1,0,0,0,0,1,1,1,0,0,1,0,1,1
"2018_3886060485718_105_2021",2021,4972.8210463,11,"Male",4,2,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,1,0,1,1
"2018_3886060485718_111_2021",2021,2828.931401,15,"Female",4,NA,1,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018_3886060944918_103_2021",2021,3982.4410759,12,"Female",1,4,1,0,0,"Other language",0,0,0,0,0,0,1,1,0,0,0,0,4,0
"2018_3886060944918_104_2021",2021,4184.7230938,7,"Male",1,4,1,0,0,"Other language",0,0,0,0,0,0,1,1,1,0,0,0,4,1
"2018_3886062553418_301_2021",2021,1643.396268,16,"Male",1,3,2,NA,0,"English only",0,0,0,0,0,0,1,2,0,0,0,NA,1,0
"2018_3886063361318_104_2021",2021,6508.9859333,15,"Female",1,4,2,0,0,"English only",1,1,0,0,0,1,1,1,0,0,0,0,1,0
"2018_3886063361318_105_2021",2021,7222.4111317,6,"Male",1,4,2,0,0,"English only",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2018_3886063372018_102_2021",2021,7049.3907677,15,"Male",1,2,2,0,1,"Other language",1,0,0,0,0,0,3,2,0,0,0,NA,2,0
